filename,class,xmin,ymin,xmax,ymax
train/hard_hat_workers3467.png,helmet,72,105,101,149
train/hard_hat_workers3467.png,helmet,150,119,180,160
train/hard_hat_workers3467.png,helmet,120,130,143,160
train/hard_hat_workers3467.png,helmet,342,131,381,175
train/hard_hat_workers3467.png,helmet,34,98,78,151
train/hard_hat_workers3467.png,head,283,140,305,168
train/hard_hat_workers3467.png,helmet,222,0,253,17
train/hard_hat_workers3467.png,helmet,72,1,101,45
train/hard_hat_workers3467.png,helmet,150,0,181,32
train/hard_hat_workers3467.png,helmet,119,0,143,21
train/hard_hat_workers3467.png,helmet,341,0,381,20
train/hard_hat_workers3467.png,helmet,34,0,79,53
train/hard_hat_workers3467.png,head,283,0,306,11
train/hard_hat_workers4308.png,helmet,2,162,35,215
train/hard_hat_workers4308.png,helmet,31,169,61,217
train/hard_hat_workers4308.png,helmet,64,160,111,218
train/hard_hat_workers4308.png,helmet,127,160,166,215
train/hard_hat_workers4308.png,helmet,114,140,148,191
train/hard_hat_workers4308.png,helmet,198,152,233,201
train/hard_hat_workers4308.png,helmet,188,145,217,179
train/hard_hat_workers4308.png,helmet,252,162,289,214
train/hard_hat_workers4308.png,helmet,294,129,342,190
train/hard_hat_workers4308.png,helmet,246,135,283,171
train/hard_hat_workers4308.png,helmet,351,164,385,198
train/hard_hat_workers4308.png,helmet,386,125,414,192
train/hard_hat_workers4308.png,head,179,175,216,219
train/hard_hat_workers4308.png,helmet,1,0,35,21
train/hard_hat_workers4308.png,helmet,31,0,62,14
train/hard_hat_workers4308.png,helmet,63,0,111,23
train/hard_hat_workers4308.png,helmet,126,0,166,23
train/hard_hat_workers4308.png,helmet,114,0,149,43
train/hard_hat_workers4308.png,helmet,197,0,233,31
train/hard_hat_workers4308.png,helmet,188,3,217,37
train/hard_hat_workers4308.png,helmet,251,0,289,21
train/hard_hat_workers4308.png,helmet,294,0,343,54
train/hard_hat_workers4308.png,helmet,246,11,283,47
train/hard_hat_workers4308.png,helmet,351,0,386,19
train/hard_hat_workers4308.png,helmet,386,0,415,58
train/hard_hat_workers320.png,helmet,141,77,265,238
train/hard_hat_workers320.png,helmet,141,0,266,62
val/hard_hat_workers2779.png,helmet,52,126,105,179
val/hard_hat_workers2779.png,helmet,117,149,159,188
val/hard_hat_workers2779.png,helmet,180,139,214,179
val/hard_hat_workers2779.png,helmet,278,136,321,185
train/hard_hat_workers1270.png,helmet,103,203,116,222
train/hard_hat_workers1270.png,helmet,170,171,180,184
train/hard_hat_workers1270.png,head,202,167,214,179
train/hard_hat_workers1270.png,head,235,168,245,179
train/hard_hat_workers1270.png,head,288,203,301,214
train/hard_hat_workers1264.png,head,317,221,335,245
train/hard_hat_workers1264.png,head,10,206,27,230
train/hard_hat_workers1264.png,head,45,211,60,233
train/hard_hat_workers1264.png,head,84,212,100,234
train/hard_hat_workers1264.png,head,111,211,125,231
train/hard_hat_workers1264.png,head,173,211,188,232
train/hard_hat_workers1264.png,head,208,213,224,234
train/hard_hat_workers1264.png,head,246,213,265,234
train/hard_hat_workers1264.png,head,278,228,297,248
train/hard_hat_workers1264.png,head,302,209,320,231
train/hard_hat_workers3473.png,helmet,267,89,333,173
train/hard_hat_workers3473.png,helmet,147,120,220,211
train/hard_hat_workers3473.png,helmet,267,0,334,50
train/hard_hat_workers3473.png,helmet,146,0,220,19
train/hard_hat_workers334.png,helmet,141,66,265,214
train/hard_hat_workers334.png,helmet,141,0,266,47
train/hard_hat_workers452.png,helmet,221,141,291,220
train/hard_hat_workers452.png,helmet,356,214,377,235
train/hard_hat_workers1502.png,helmet,67,254,86,275
train/hard_hat_workers1502.png,helmet,57,263,71,282
train/hard_hat_workers1502.png,helmet,86,270,107,289
train/hard_hat_workers1502.png,helmet,251,232,263,245
train/hard_hat_workers2736.png,helmet,28,118,103,196
train/hard_hat_workers2736.png,helmet,318,60,366,95
train/hard_hat_workers2736.png,person,2,122,140,308
train/hard_hat_workers2736.png,person,314,60,414,261
train/hard_hat_workers2736.png,helmet,318,24,366,59
train/hard_hat_workers2736.png,person,314,0,415,59
val/hard_hat_workers3428.png,helmet,142,73,264,204
val/hard_hat_workers3428.png,helmet,142,0,265,66
train/hard_hat_workers4347.png,helmet,179,41,234,121
train/hard_hat_workers4347.png,helmet,263,85,287,117
val/hard_hat_workers1559.png,helmet,268,73,319,144
val/hard_hat_workers1559.png,helmet,106,70,155,132
val/hard_hat_workers1559.png,person,62,70,187,342
val/hard_hat_workers1559.png,person,248,76,343,344
val/hard_hat_workers1559.png,person,25,139,83,277
val/hard_hat_workers1559.png,helmet,267,0,319,66
val/hard_hat_workers1559.png,helmet,106,6,155,68
val/hard_hat_workers1559.png,person,61,0,187,69
val/hard_hat_workers1559.png,person,61,350,187,414
val/hard_hat_workers1559.png,person,247,0,343,63
val/hard_hat_workers1559.png,person,247,348,343,414
train/hard_hat_workers4421.png,helmet,146,141,163,166
train/hard_hat_workers4421.png,helmet,199,154,219,176
train/hard_hat_workers2050.png,helmet,317,209,353,251
train/hard_hat_workers2050.png,helmet,56,229,76,247
train/hard_hat_workers2050.png,helmet,331,103,351,123
train/hard_hat_workers2050.png,helmet,331,15,351,35
val/hard_hat_workers409.png,helmet,121,72,239,168
val/hard_hat_workers409.png,helmet,121,0,240,67
train/hard_hat_workers4435.png,helmet,106,116,146,168
train/hard_hat_workers4435.png,helmet,55,102,104,160
train/hard_hat_workers4435.png,helmet,280,121,314,174
train/hard_hat_workers4435.png,helmet,315,116,360,176
train/hard_hat_workers4435.png,helmet,106,0,147,23
train/hard_hat_workers4435.png,helmet,54,0,104,37
train/hard_hat_workers4435.png,helmet,280,0,315,18
train/hard_hat_workers4435.png,helmet,314,0,360,23
train/hard_hat_workers2044.png,helmet,214,113,300,215
train/hard_hat_workers2044.png,helmet,313,145,335,171
train/hard_hat_workers2044.png,helmet,368,154,382,170
train/hard_hat_workers2722.png,helmet,141,113,194,171
train/hard_hat_workers2722.png,helmet,118,83,156,127
train/hard_hat_workers2722.png,helmet,206,244,271,316
train/hard_hat_workers2722.png,helmet,227,136,272,179
train/hard_hat_workers2722.png,helmet,272,109,295,144
train/hard_hat_workers2722.png,helmet,227,202,271,247
train/hard_hat_workers2722.png,helmet,332,196,364,228
train/hard_hat_workers2722.png,head,329,123,354,151
val/hard_hat_workers4353.png,helmet,33,81,90,147
val/hard_hat_workers4353.png,helmet,144,124,182,173
val/hard_hat_workers4353.png,helmet,213,150,237,181
val/hard_hat_workers4353.png,helmet,380,134,414,185
val/hard_hat_workers4353.png,helmet,311,163,339,191
val/hard_hat_workers4353.png,helmet,111,148,135,183
val/hard_hat_workers4353.png,helmet,247,117,287,173
val/hard_hat_workers4353.png,helmet,360,163,374,187
val/hard_hat_workers4353.png,helmet,32,0,90,58
val/hard_hat_workers4353.png,helmet,144,0,183,15
val/hard_hat_workers4353.png,helmet,247,0,288,22
train/hard_hat_workers1203.png,head,145,183,175,220
train/hard_hat_workers1203.png,head,77,184,104,218
val/hard_hat_workers353.png,helmet,134,115,213,209
val/hard_hat_workers353.png,helmet,133,0,213,24
val/hard_hat_workers3414.png,helmet,125,177,155,213
val/hard_hat_workers3414.png,helmet,369,172,399,206
val/hard_hat_workers3414.png,helmet,143,146,198,206
val/hard_hat_workers3414.png,helmet,217,160,250,204
val/hard_hat_workers3414.png,helmet,257,163,305,213
val/hard_hat_workers3414.png,helmet,353,175,377,203
val/hard_hat_workers3414.png,helmet,78,186,95,205
val/hard_hat_workers3414.png,helmet,65,180,80,200
val/hard_hat_workers3414.png,helmet,108,188,128,211
val/hard_hat_workers3414.png,helmet,369,0,400,11
val/hard_hat_workers3414.png,helmet,142,0,198,37
val/hard_hat_workers3414.png,helmet,216,0,250,23
val/hard_hat_workers3414.png,helmet,257,0,306,20
val/hard_hat_workers3414.png,helmet,353,0,378,8
train/hard_hat_workers3372.png,helmet,172,235,195,263
train/hard_hat_workers3372.png,helmet,273,241,294,265
train/hard_hat_workers3372.png,helmet,205,100,224,121
train/hard_hat_workers3372.png,helmet,204,0,224,5
train/hard_hat_workers435.png,helmet,92,130,155,197
train/hard_hat_workers435.png,helmet,376,174,408,211
train/hard_hat_workers435.png,helmet,370,204,415,278
train/hard_hat_workers435.png,person,4,134,175,317
train/hard_hat_workers1565.png,helmet,152,154,199,213
train/hard_hat_workers1565.png,head,37,152,101,213
train/hard_hat_workers1571.png,head,6,106,74,181
train/hard_hat_workers1571.png,helmet,63,124,107,184
train/hard_hat_workers1571.png,helmet,133,140,160,177
train/hard_hat_workers1571.png,helmet,183,128,218,174
train/hard_hat_workers1571.png,helmet,281,135,310,175
train/hard_hat_workers1571.png,helmet,235,151,261,180
train/hard_hat_workers1571.png,helmet,345,129,384,174
train/hard_hat_workers1571.png,helmet,380,141,414,182
train/hard_hat_workers1571.png,head,6,0,75,33
train/hard_hat_workers1571.png,helmet,63,0,108,15
train/hard_hat_workers1571.png,helmet,182,0,218,11
train/hard_hat_workers1571.png,helmet,344,0,384,10
train/hard_hat_workers4409.png,helmet,39,79,118,166
train/hard_hat_workers4409.png,helmet,198,79,247,154
train/hard_hat_workers4409.png,head,280,107,339,175
train/hard_hat_workers4409.png,person,263,106,406,363
train/hard_hat_workers4409.png,person,4,88,149,363
train/hard_hat_workers4409.png,person,163,84,264,362
train/hard_hat_workers4409.png,helmet,38,0,118,26
train/hard_hat_workers4409.png,helmet,197,0,247,26
train/hard_hat_workers3366.png,helmet,332,108,360,142
train/hard_hat_workers3366.png,helmet,332,0,361,31
val/hard_hat_workers421.png,head,14,168,43,196
val/hard_hat_workers421.png,head,109,179,131,204
val/hard_hat_workers421.png,head,80,180,99,200
val/hard_hat_workers421.png,head,149,184,172,208
val/hard_hat_workers421.png,head,209,188,223,204
val/hard_hat_workers421.png,head,279,190,293,206
val/hard_hat_workers421.png,head,310,190,325,209
val/hard_hat_workers421.png,head,328,196,346,215
val/hard_hat_workers421.png,head,378,195,397,214
train/hard_hat_workers3400.png,helmet,25,106,84,183
train/hard_hat_workers3400.png,helmet,327,72,390,148
train/hard_hat_workers3400.png,helmet,24,0,84,33
train/hard_hat_workers3400.png,helmet,326,0,390,67
val/hard_hat_workers1217.png,head,373,114,400,148
val/hard_hat_workers1217.png,head,255,114,286,156
val/hard_hat_workers1217.png,head,334,103,371,148
val/hard_hat_workers1217.png,head,94,105,132,152
val/hard_hat_workers1217.png,head,310,125,336,158
val/hard_hat_workers1217.png,head,173,106,205,153
val/hard_hat_workers1217.png,head,234,113,257,154
val/hard_hat_workers1217.png,head,286,125,308,158
val/hard_hat_workers1217.png,head,9,95,42,139
val/hard_hat_workers1217.png,head,373,18,400,52
val/hard_hat_workers1217.png,head,255,10,286,52
val/hard_hat_workers1217.png,head,334,19,371,64
val/hard_hat_workers1217.png,head,94,15,132,62
val/hard_hat_workers1217.png,head,310,9,336,42
val/hard_hat_workers1217.png,head,173,14,205,61
val/hard_hat_workers1217.png,head,234,13,257,54
val/hard_hat_workers1217.png,head,286,9,308,42
val/hard_hat_workers1217.png,head,9,27,42,71
train/hard_hat_workers2093.png,helmet,77,105,133,168
train/hard_hat_workers2093.png,helmet,309,81,365,154
train/hard_hat_workers2093.png,helmet,36,126,80,177
train/hard_hat_workers2093.png,helmet,188,105,246,171
train/hard_hat_workers2093.png,helmet,309,0,366,22
val/hard_hat_workers2087.png,helmet,12,124,109,228
val/hard_hat_workers2087.png,person,1,137,184,345
val/hard_hat_workers2087.png,person,370,245,410,313
val/hard_hat_workers2087.png,helmet,376,246,390,263
val/hard_hat_workers2087.png,person,0,348,184,415
val/hard_hat_workers2087.png,person,370,380,411,415
val/hard_hat_workers3399.png,helmet,95,69,182,175
val/hard_hat_workers3399.png,helmet,235,81,336,202
val/hard_hat_workers3399.png,helmet,94,0,182,46
val/hard_hat_workers3399.png,helmet,234,0,336,34
train/hard_hat_workers4390.png,helmet,175,77,298,214
train/hard_hat_workers4390.png,helmet,113,123,206,243
train/hard_hat_workers4390.png,helmet,174,0,298,58
train/hard_hat_workers2939.png,helmet,9,152,33,190
train/hard_hat_workers2939.png,helmet,69,161,92,190
train/hard_hat_workers2939.png,helmet,339,168,363,198
train/hard_hat_workers2939.png,helmet,226,164,249,192
train/hard_hat_workers2939.png,helmet,165,161,185,191
train/hard_hat_workers2939.png,helmet,206,167,222,191
train/hard_hat_workers2939.png,helmet,304,178,324,203
train/hard_hat_workers2939.png,helmet,142,168,156,192
train/hard_hat_workers2939.png,helmet,39,175,52,197
train/hard_hat_workers2939.png,helmet,55,175,73,198
train/hard_hat_workers2939.png,helmet,97,176,116,199
train/hard_hat_workers2939.png,helmet,127,174,145,200
train/hard_hat_workers2939.png,helmet,260,169,277,195
train/hard_hat_workers2939.png,helmet,385,188,398,203
train/hard_hat_workers2939.png,helmet,404,192,414,208
val/hard_hat_workers2911.png,helmet,177,134,212,180
val/hard_hat_workers2911.png,helmet,100,150,134,194
val/hard_hat_workers2911.png,helmet,261,149,297,193
val/hard_hat_workers2911.png,helmet,63,153,105,201
val/hard_hat_workers2911.png,helmet,334,148,374,197
val/hard_hat_workers2911.png,helmet,23,166,51,203
train/hard_hat_workers390.png,head,54,127,89,166
train/hard_hat_workers390.png,head,247,101,293,150
train/hard_hat_workers390.png,head,363,69,413,144
train/hard_hat_workers390.png,head,151,107,187,147
train/hard_hat_workers390.png,head,207,121,234,155
train/hard_hat_workers390.png,head,363,0,414,36
train/hard_hat_workers2905.png,helmet,16,122,45,161
train/hard_hat_workers2905.png,helmet,332,97,379,150
train/hard_hat_workers2905.png,helmet,228,106,255,136
train/hard_hat_workers2905.png,helmet,76,95,116,148
train/hard_hat_workers2905.png,helmet,145,117,169,146
train/hard_hat_workers2905.png,helmet,15,0,45,27
train/hard_hat_workers2905.png,helmet,331,0,379,52
train/hard_hat_workers2905.png,helmet,228,12,255,42
train/hard_hat_workers2905.png,helmet,76,1,116,54
train/hard_hat_workers2905.png,helmet,145,3,169,32
train/hard_hat_workers384.png,helmet,243,216,259,233
train/hard_hat_workers384.png,helmet,308,217,325,234
train/hard_hat_workers384.png,helmet,297,184,311,202
train/hard_hat_workers2252.png,helmet,153,157,171,184
train/hard_hat_workers2252.png,helmet,8,195,25,221
train/hard_hat_workers2252.png,helmet,57,219,79,243
train/hard_hat_workers2252.png,helmet,134,113,148,130
train/hard_hat_workers2252.png,helmet,124,100,138,122
train/hard_hat_workers2252.png,helmet,241,207,258,234
train/hard_hat_workers2252.png,helmet,315,211,337,234
train/hard_hat_workers2252.png,helmet,223,163,241,187
train/hard_hat_workers2252.png,helmet,247,165,268,192
train/hard_hat_workers2252.png,helmet,320,165,340,189
train/hard_hat_workers2252.png,helmet,341,165,354,185
train/hard_hat_workers2252.png,helmet,134,9,148,26
train/hard_hat_workers2252.png,helmet,124,16,138,38
train/hard_hat_workers4623.png,head,341,230,371,263
train/hard_hat_workers4623.png,head,15,232,52,274
train/hard_hat_workers4623.png,head,113,220,137,248
train/hard_hat_workers4623.png,head,361,227,388,258
train/hard_hat_workers4623.png,head,386,255,414,325
train/hard_hat_workers4623.png,head,186,209,204,233
train/hard_hat_workers4623.png,head,343,217,364,238
train/hard_hat_workers4623.png,head,386,401,415,415
train/hard_hat_workers1983.png,helmet,209,145,259,195
train/hard_hat_workers1983.png,helmet,182,41,233,87
train/hard_hat_workers1983.png,person,172,138,258,415
train/hard_hat_workers1983.png,person,122,47,235,191
train/hard_hat_workers4145.png,head,309,148,343,186
train/hard_hat_workers4145.png,head,178,132,212,177
train/hard_hat_workers4145.png,head,116,157,148,195
train/hard_hat_workers4145.png,head,262,160,282,186
train/hard_hat_workers4145.png,head,178,0,213,17
train/hard_hat_workers2534.png,helmet,178,122,218,166
train/hard_hat_workers2534.png,helmet,235,165,276,213
train/hard_hat_workers2534.png,helmet,178,0,219,19
train/hard_hat_workers4151.png,helmet,165,179,186,199
train/hard_hat_workers4151.png,helmet,240,177,260,196
train/hard_hat_workers4151.png,helmet,280,199,295,213
train/hard_hat_workers4151.png,helmet,385,178,403,193
train/hard_hat_workers4151.png,helmet,337,179,351,194
train/hard_hat_workers4151.png,helmet,293,183,305,194
train/hard_hat_workers2520.png,helmet,199,154,230,193
train/hard_hat_workers2520.png,helmet,113,174,133,203
train/hard_hat_workers2520.png,helmet,167,180,179,194
train/hard_hat_workers179.png,helmet,285,134,314,182
train/hard_hat_workers179.png,head,1,153,33,196
train/hard_hat_workers179.png,head,179,152,218,196
train/hard_hat_workers179.png,head,328,126,380,190
train/hard_hat_workers179.png,head,219,174,245,207
train/hard_hat_workers179.png,head,84,156,107,180
train/hard_hat_workers179.png,head,145,160,163,188
train/hard_hat_workers179.png,head,135,166,147,190
train/hard_hat_workers1029.png,helmet,235,64,353,173
train/hard_hat_workers1029.png,person,80,62,379,255
train/hard_hat_workers1029.png,helmet,235,0,354,59
train/hard_hat_workers1029.png,person,79,0,379,61
train/hard_hat_workers1997.png,helmet,244,136,273,170
train/hard_hat_workers1997.png,helmet,85,151,113,175
train/hard_hat_workers2246.png,helmet,134,185,158,215
train/hard_hat_workers2246.png,helmet,45,159,95,210
train/hard_hat_workers2246.png,helmet,186,255,198,269
train/hard_hat_workers2246.png,helmet,296,239,315,258
train/hard_hat_workers2246.png,head,331,254,345,268
train/hard_hat_workers3158.png,helmet,87,48,108,79
train/hard_hat_workers3158.png,helmet,253,286,273,309
train/hard_hat_workers3158.png,helmet,279,187,294,210
train/hard_hat_workers3158.png,helmet,0,47,18,79
train/hard_hat_workers4637.png,head,139,168,195,234
train/hard_hat_workers4637.png,head,239,108,371,208
train/hard_hat_workers4637.png,head,139,0,196,43
train/hard_hat_workers4637.png,head,139,386,196,414
train/hard_hat_workers4637.png,head,239,2,371,102
train/hard_hat_workers637.png,helmet,132,116,173,160
train/hard_hat_workers637.png,helmet,327,88,405,146
train/hard_hat_workers637.png,helmet,88,141,102,156
train/hard_hat_workers637.png,helmet,131,0,173,25
train/hard_hat_workers637.png,helmet,327,0,406,53
train/hard_hat_workers3170.png,helmet,254,98,288,135
train/hard_hat_workers3170.png,helmet,80,98,117,138
train/hard_hat_workers3170.png,helmet,254,0,289,31
train/hard_hat_workers3170.png,helmet,79,0,117,31
val/hard_hat_workers4179.png,helmet,61,152,126,231
val/hard_hat_workers4179.png,helmet,355,183,384,213
val/hard_hat_workers4179.png,helmet,192,124,249,173
val/hard_hat_workers4179.png,helmet,316,192,337,216
val/hard_hat_workers4179.png,helmet,191,0,249,23
train/hard_hat_workers3616.png,head,18,128,51,171
train/hard_hat_workers3616.png,head,125,145,157,187
train/hard_hat_workers3616.png,head,345,160,374,196
train/hard_hat_workers3616.png,head,163,155,188,191
train/hard_hat_workers3616.png,head,264,165,300,204
train/hard_hat_workers3616.png,head,218,158,251,192
train/hard_hat_workers3616.png,head,82,160,106,194
val/hard_hat_workers2508.png,helmet,104,203,167,272
val/hard_hat_workers2508.png,helmet,257,256,311,320
val/hard_hat_workers2508.png,helmet,249,173,268,193
val/hard_hat_workers2508.png,helmet,257,372,312,414
train/hard_hat_workers151.png,helmet,117,184,148,223
train/hard_hat_workers151.png,helmet,310,158,352,200
train/hard_hat_workers151.png,helmet,228,203,255,233
train/hard_hat_workers151.png,helmet,363,158,405,200
train/hard_hat_workers1001.png,helmet,74,97,156,194
train/hard_hat_workers1001.png,helmet,291,106,370,195
train/hard_hat_workers1001.png,helmet,74,0,157,42
train/hard_hat_workers1001.png,helmet,290,0,370,33
train/hard_hat_workers3602.png,helmet,300,166,333,203
train/hard_hat_workers3602.png,helmet,59,170,88,204
train/hard_hat_workers3602.png,helmet,125,174,152,206
train/hard_hat_workers3602.png,helmet,233,165,262,199
train/hard_hat_workers3602.png,helmet,191,176,215,203
val/hard_hat_workers145.png,head,267,119,302,158
val/hard_hat_workers145.png,head,120,114,150,152
val/hard_hat_workers145.png,head,156,131,180,165
val/hard_hat_workers145.png,head,224,135,248,166
val/hard_hat_workers145.png,head,187,155,207,179
val/hard_hat_workers145.png,head,218,164,229,183
val/hard_hat_workers145.png,head,199,179,209,195
val/hard_hat_workers145.png,head,266,0,302,20
val/hard_hat_workers145.png,head,120,0,151,25
val/hard_hat_workers145.png,head,156,0,181,8
train/hard_hat_workers3164.png,helmet,115,210,131,229
train/hard_hat_workers3164.png,helmet,214,208,232,229
train/hard_hat_workers1773.png,head,90,105,151,177
train/hard_hat_workers1773.png,head,187,89,239,147
train/hard_hat_workers1773.png,head,60,135,83,165
train/hard_hat_workers1773.png,head,306,124,349,177
train/hard_hat_workers1773.png,head,11,148,21,161
train/hard_hat_workers1773.png,head,89,0,151,20
train/hard_hat_workers1773.png,head,187,0,240,36
train/hard_hat_workers1798.png,helmet,31,156,56,185
train/hard_hat_workers1798.png,helmet,241,180,264,202
train/hard_hat_workers1798.png,helmet,120,180,139,204
train/hard_hat_workers1798.png,helmet,141,166,157,187
train/hard_hat_workers1798.png,helmet,315,185,330,208
train/hard_hat_workers1940.png,helmet,279,106,350,180
train/hard_hat_workers1940.png,helmet,158,76,235,153
train/hard_hat_workers1940.png,helmet,278,0,350,33
train/hard_hat_workers1940.png,helmet,157,0,235,63
val/hard_hat_workers4838.png,helmet,65,120,98,161
val/hard_hat_workers4838.png,helmet,306,107,337,149
val/hard_hat_workers4838.png,helmet,242,114,278,158
val/hard_hat_workers4838.png,helmet,96,139,117,165
val/hard_hat_workers4838.png,head,175,141,196,166
val/hard_hat_workers4838.png,helmet,210,133,228,157
val/hard_hat_workers4838.png,helmet,286,123,309,155
train/hard_hat_workers3831.png,helmet,242,128,279,182
train/hard_hat_workers3831.png,helmet,241,0,279,11
train/hard_hat_workers4186.png,helmet,137,127,176,170
train/hard_hat_workers4186.png,helmet,246,112,286,151
train/hard_hat_workers4186.png,helmet,234,100,266,143
train/hard_hat_workers4186.png,helmet,136,0,176,12
train/hard_hat_workers4186.png,helmet,246,0,287,27
train/hard_hat_workers4186.png,helmet,234,0,267,39
train/hard_hat_workers4192.png,helmet,130,110,160,146
train/hard_hat_workers4192.png,helmet,239,107,271,146
train/hard_hat_workers4192.png,helmet,239,0,272,8
val/hard_hat_workers804.png,helmet,162,52,190,94
val/hard_hat_workers804.png,helmet,194,4,267,87
val/hard_hat_workers804.png,helmet,100,96,113,120
val/hard_hat_workers804.png,helmet,134,109,145,128
val/hard_hat_workers804.png,helmet,26,96,39,120
val/hard_hat_workers804.png,helmet,0,108,5,128
val/hard_hat_workers2285.png,helmet,191,70,257,141
val/hard_hat_workers2285.png,helmet,174,102,206,140
val/hard_hat_workers2285.png,helmet,191,0,258,65
val/hard_hat_workers2285.png,helmet,174,0,207,33
train/hard_hat_workers1954.png,helmet,160,91,245,199
train/hard_hat_workers1954.png,helmet,57,103,150,214
train/hard_hat_workers1954.png,helmet,159,0,245,48
train/hard_hat_workers1954.png,helmet,56,0,150,36
train/hard_hat_workers4804.png,helmet,56,83,102,146
train/hard_hat_workers4804.png,helmet,337,85,388,150
train/hard_hat_workers4804.png,helmet,259,86,304,147
train/hard_hat_workers4804.png,helmet,176,112,217,161
train/hard_hat_workers4804.png,helmet,153,90,188,140
train/hard_hat_workers4804.png,helmet,97,102,133,150
train/hard_hat_workers4804.png,helmet,56,15,102,78
train/hard_hat_workers4804.png,helmet,337,11,388,76
train/hard_hat_workers4804.png,helmet,259,14,304,75
train/hard_hat_workers4804.png,helmet,175,0,217,49
train/hard_hat_workers4804.png,helmet,153,20,188,70
train/hard_hat_workers4804.png,helmet,97,10,133,58
train/hard_hat_workers192.png,helmet,342,224,377,253
train/hard_hat_workers192.png,helmet,84,276,118,308
train/hard_hat_workers192.png,helmet,150,280,186,319
train/hard_hat_workers192.png,helmet,299,215,339,249
train/hard_hat_workers192.png,head,285,249,321,278
train/hard_hat_workers192.png,head,341,257,374,283
train/hard_hat_workers192.png,helmet,84,369,118,401
train/hard_hat_workers192.png,helmet,150,359,186,398
train/hard_hat_workers192.png,head,285,399,322,415
train/hard_hat_workers192.png,head,340,394,374,415
val/hard_hat_workers3819.png,helmet,30,124,68,167
val/hard_hat_workers3819.png,helmet,229,139,269,179
val/hard_hat_workers3819.png,helmet,335,183,361,212
val/hard_hat_workers3819.png,helmet,80,98,125,153
val/hard_hat_workers3819.png,helmet,155,159,184,187
val/hard_hat_workers3819.png,helmet,393,112,408,130
val/hard_hat_workers3819.png,helmet,30,0,69,15
val/hard_hat_workers3819.png,helmet,79,0,125,41
val/hard_hat_workers3819.png,helmet,393,8,408,26
train/hard_hat_workers1968.png,helmet,301,128,336,167
train/hard_hat_workers1968.png,helmet,233,107,270,152
train/hard_hat_workers1968.png,helmet,301,14,336,53
train/hard_hat_workers1968.png,helmet,233,29,270,74
train/hard_hat_workers3038.png,helmet,306,233,331,265
train/hard_hat_workers3038.png,helmet,345,239,369,268
val/hard_hat_workers2326.png,helmet,53,85,149,185
val/hard_hat_workers2326.png,helmet,169,131,237,215
val/hard_hat_workers2326.png,helmet,283,69,389,183
val/hard_hat_workers2326.png,helmet,53,0,150,54
val/hard_hat_workers2326.png,helmet,283,0,390,70
train/hard_hat_workers1149.png,helmet,173,319,192,344
train/hard_hat_workers1149.png,helmet,190,198,207,215
train/hard_hat_workers1149.png,helmet,169,161,188,183
train/hard_hat_workers1149.png,helmet,172,403,192,415
train/hard_hat_workers3986.png,helmet,194,79,215,107
train/hard_hat_workers3986.png,helmet,123,66,147,90
train/hard_hat_workers3986.png,helmet,193,0,215,26
train/hard_hat_workers3986.png,helmet,123,14,147,38
train/hard_hat_workers2440.png,helmet,17,201,99,278
train/hard_hat_workers2440.png,helmet,172,183,212,232
train/hard_hat_workers2440.png,helmet,153,188,183,230
train/hard_hat_workers2440.png,helmet,64,187,123,251
train/hard_hat_workers2440.png,helmet,257,119,269,133
train/hard_hat_workers2440.png,helmet,139,229,150,247
train/hard_hat_workers2440.png,helmet,311,115,322,130
train/hard_hat_workers2440.png,helmet,257,5,269,19
train/hard_hat_workers2440.png,helmet,311,9,322,24
val/hard_hat_workers4031.png,helmet,76,136,96,160
val/hard_hat_workers4031.png,helmet,187,130,216,175
val/hard_hat_workers4031.png,helmet,186,0,216,9
val/hard_hat_workers3992.png,helmet,113,104,191,192
val/hard_hat_workers3992.png,helmet,256,148,319,222
val/hard_hat_workers3992.png,helmet,166,193,190,217
val/hard_hat_workers3992.png,helmet,113,0,192,35
train/hard_hat_workers2454.png,helmet,197,204,225,240
train/hard_hat_workers2454.png,helmet,57,197,85,226
train/hard_hat_workers2454.png,helmet,38,220,87,266
train/hard_hat_workers2454.png,helmet,116,218,159,268
train/hard_hat_workers2454.png,helmet,8,216,46,248
train/hard_hat_workers2454.png,helmet,11,190,35,214
train/hard_hat_workers2454.png,helmet,131,186,144,200
train/hard_hat_workers2454.png,helmet,171,198,186,213
train/hard_hat_workers2454.png,helmet,190,196,204,214
train/hard_hat_workers2454.png,helmet,295,210,312,227
train/hard_hat_workers2454.png,helmet,258,200,270,216
train/hard_hat_workers2454.png,helmet,242,203,255,221
train/hard_hat_workers2454.png,helmet,222,201,235,217
train/hard_hat_workers4743.png,helmet,162,81,211,126
train/hard_hat_workers4743.png,helmet,262,94,315,144
train/hard_hat_workers4743.png,helmet,161,0,211,44
train/hard_hat_workers4743.png,helmet,261,0,315,31
train/hard_hat_workers1613.png,helmet,123,192,137,211
train/hard_hat_workers1613.png,helmet,258,199,269,211
val/hard_hat_workers3004.png,helmet,219,82,316,195
val/hard_hat_workers3004.png,helmet,218,0,316,57
train/hard_hat_workers743.png,helmet,29,75,169,234
train/hard_hat_workers743.png,helmet,147,149,186,217
train/hard_hat_workers743.png,helmet,29,0,170,64
train/hard_hat_workers3762.png,helmet,258,173,282,212
train/hard_hat_workers3762.png,helmet,277,175,322,226
train/hard_hat_workers3762.png,helmet,230,186,249,212
