filename,class,xmin,ymin,xmax,ymax
train/hard_hat_workers2213.png,helmet,67,89,109,148
train/hard_hat_workers3425.png,helmet,181,131,207,156
train/hard_hat_workers4574.png,helmet,134,0,188,49
val/hard_hat_workers1646.png,helmet,142,223,181,277
val/hard_hat_workers4438.png,helmet,106,22,120,39
val/hard_hat_workers3942.png,helmet,291,0,361,69
val/hard_hat_workers2883.png,helmet,81,0,141,28
train/hard_hat_workers564.png,head,282,118,308,147
train/hard_hat_workers2210.png,helmet,230,146,240,160
train/hard_hat_workers3990.png,helmet,288,13,310,39
train/hard_hat_workers3636.png,helmet,47,77,111,151
train/hard_hat_workers2809.png,head,70,150,96,182
train/hard_hat_workers4094.png,head,207,187,223,208
train/hard_hat_workers4227.png,helmet,41,15,90,68
train/hard_hat_workers4482.png,helmet,267,231,286,250
train/hard_hat_workers4559.png,helmet,313,0,415,74
val/hard_hat_workers4546.png,helmet,248,407,264,415
train/hard_hat_workers633.png,head,286,149,339,218
val/hard_hat_workers295.png,head,47,137,64,156
train/hard_hat_workers1054.png,helmet,246,77,377,254
train/hard_hat_workers4360.png,helmet,308,138,334,171
train/hard_hat_workers3634.png,helmet,43,70,172,237
train/hard_hat_workers375.png,helmet,263,179,296,214
val/hard_hat_workers1823.png,helmet,164,2,182,23
train/hard_hat_workers2243.png,head,210,163,236,193
train/hard_hat_workers1857.png,helmet,175,0,269,56
train/hard_hat_workers4937.png,head,265,155,290,184
train/hard_hat_workers3057.png,helmet,31,195,50,217
train/hard_hat_workers4699.png,helmet,244,169,268,195
train/hard_hat_workers4573.png,helmet,313,220,332,238
train/hard_hat_workers4659.png,helmet,325,221,337,237
val/hard_hat_workers2329.png,helmet,375,141,408,180
train/hard_hat_workers2278.png,helmet,394,96,415,130
train/hard_hat_workers2349.png,head,49,113,72,140
train/hard_hat_workers297.png,person,274,99,349,259
val/hard_hat_workers145.png,head,266,0,302,20
val/hard_hat_workers819.png,helmet,39,194,56,215
train/hard_hat_workers3296.png,helmet,121,105,174,173
train/hard_hat_workers4225.png,helmet,353,137,373,163
train/hard_hat_workers4373.png,helmet,153,285,167,300
train/hard_hat_workers1795.png,head,21,144,48,171
train/hard_hat_workers1230.png,head,347,3,365,25
train/hard_hat_workers4696.png,head,36,162,51,187
train/hard_hat_workers2720.png,helmet,56,177,78,208
train/hard_hat_workers1901.png,helmet,124,121,196,206
train/hard_hat_workers2792.png,helmet,310,0,414,51
train/hard_hat_workers3493.png,head,308,0,326,21
train/hard_hat_workers4915.png,helmet,291,0,355,57
train/hard_hat_workers2451.png,helmet,118,179,131,202
train/hard_hat_workers4163.png,helmet,313,150,350,184
train/hard_hat_workers2594.png,helmet,223,141,361,379
val/hard_hat_workers2607.png,head,158,137,181,165
train/hard_hat_workers458.png,helmet,372,122,407,176
train/hard_hat_workers606.png,head,2,171,50,222
train/hard_hat_workers2705.png,person,278,160,415,358
train/hard_hat_workers3539.png,person,98,53,178,218
val/hard_hat_workers2095.png,helmet,333,0,353,11
train/hard_hat_workers3055.png,helmet,49,119,65,146
val/hard_hat_workers2235.png,head,297,208,307,224
train/hard_hat_workers962.png,helmet,197,0,227,18
train/hard_hat_workers3580.png,head,208,178,229,209
val/hard_hat_workers1781.png,helmet,187,147,211,179
train/hard_hat_workers3829.png,helmet,171,233,252,319
train/hard_hat_workers3970.png,helmet,187,143,230,186
train/hard_hat_workers2456.png,helmet,30,177,59,211
val/hard_hat_workers3958.png,helmet,231,195,246,211
train/hard_hat_workers2537.png,helmet,282,182,294,200
val/hard_hat_workers1172.png,head,290,164,314,195
train/hard_hat_workers1010.png,head,360,178,371,192
train/hard_hat_workers2564.png,helmet,199,185,234,224
val/hard_hat_workers4813.png,person,224,278,256,344
train/hard_hat_workers1205.png,helmet,170,135,193,157
train/hard_hat_workers2149.png,helmet,57,97,125,175
train/hard_hat_workers1728.png,head,146,0,170,7
val/hard_hat_workers3553.png,helmet,126,152,165,205
val/hard_hat_workers3016.png,helmet,290,195,309,218
train/hard_hat_workers2839.png,head,80,153,107,182
train/hard_hat_workers2575.png,helmet,85,0,192,53
train/hard_hat_workers4779.png,helmet,140,152,156,171
train/hard_hat_workers1510.png,helmet,126,23,163,62
val/hard_hat_workers2747.png,head,392,0,412,13
train/hard_hat_workers4676.png,person,283,228,341,324
train/hard_hat_workers289.png,helmet,178,176,242,237
train/hard_hat_workers1812.png,helmet,142,238,166,274
train/hard_hat_workers2496.png,helmet,195,0,230,22
train/hard_hat_workers3260.png,helmet,128,187,153,205
train/hard_hat_workers4862.png,helmet,251,188,269,206
train/hard_hat_workers3852.png,helmet,270,185,322,228
train/hard_hat_workers1879.png,helmet,158,103,203,165
train/hard_hat_workers1261.png,helmet,203,8,232,45
train/hard_hat_workers2470.png,helmet,209,0,243,16
val/hard_hat_workers2961.png,helmet,142,85,162,114
train/hard_hat_workers2802.png,helmet,205,31,235,73
train/hard_hat_workers429.png,helmet,244,0,261,15
train/hard_hat_workers4189.png,head,172,178,185,198
train/hard_hat_workers932.png,head,32,122,89,206
train/hard_hat_workers1926.png,head,146,0,181,31
train/hard_hat_workers1773.png,head,306,124,349,177
train/hard_hat_workers1416.png,helmet,257,203,281,234
train/hard_hat_workers3986.png,helmet,123,66,147,90
train/hard_hat_workers3593.png,helmet,232,0,284,54
train/hard_hat_workers4410.png,helmet,45,85,137,182
train/hard_hat_workers3832.png,person,103,167,110,187
train/hard_hat_workers2151.png,helmet,309,113,364,154
val/hard_hat_workers3909.png,helmet,34,0,100,57
train/hard_hat_workers4361.png,head,220,137,239,161
train/hard_hat_workers4493.png,helmet,370,397,379,409
train/hard_hat_workers4500.png,head,69,194,83,216
train/hard_hat_workers4793.png,head,381,176,415,224
train/hard_hat_workers1498.png,helmet,184,125,217,159
train/hard_hat_workers4312.png,head,199,161,222,189
val/hard_hat_workers428.png,helmet,130,91,193,167
train/hard_hat_workers4680.png,helmet,234,83,290,141
train/hard_hat_workers486.png,person,178,136,216,210
train/hard_hat_workers3243.png,helmet,110,44,154,91
train/hard_hat_workers4300.png,head,390,143,402,158
val/hard_hat_workers3821.png,helmet,88,201,100,214
train/hard_hat_workers1202.png,head,181,200,215,244
train/hard_hat_workers3423.png,helmet,59,147,74,166
train/hard_hat_workers857.png,person,10,144,61,238
train/hard_hat_workers1163.png,helmet,232,396,240,406
train/hard_hat_workers3990.png,helmet,198,15,215,36
val/hard_hat_workers3340.png,helmet,208,144,238,175
val/hard_hat_workers0.png,head,222,151,240,182
train/hard_hat_workers3099.png,helmet,237,179,258,205
train/hard_hat_workers2182.png,helmet,266,0,346,20
train/hard_hat_workers692.png,helmet,176,133,185,151
train/hard_hat_workers4003.png,helmet,258,100,303,161
train/hard_hat_workers2608.png,helmet,70,158,89,183
val/hard_hat_workers4534.png,helmet,89,126,114,160
val/hard_hat_workers3069.png,helmet,148,102,168,126
train/hard_hat_workers909.png,helmet,56,162,69,179
val/hard_hat_workers3332.png,helmet,293,188,335,230
val/hard_hat_workers3069.png,helmet,114,0,137,28
train/hard_hat_workers429.png,head,378,0,394,17
train/hard_hat_workers2658.png,helmet,138,183,194,236
train/hard_hat_workers1544.png,head,278,119,295,147
train/hard_hat_workers3091.png,helmet,327,236,342,260
val/hard_hat_workers2853.png,helmet,311,0,334,28
val/hard_hat_workers2511.png,head,341,214,354,231
train/hard_hat_workers4617.png,head,348,180,379,210
val/hard_hat_workers89.png,helmet,120,172,166,242
train/hard_hat_workers949.png,helmet,348,167,370,195
val/hard_hat_workers2814.png,helmet,184,103,277,210
train/hard_hat_workers266.png,head,311,186,321,200
train/hard_hat_workers3385.png,person,266,186,322,344
train/hard_hat_workers2752.png,helmet,88,149,122,198
train/hard_hat_workers327.png,head,118,171,130,194
train/hard_hat_workers2822.png,helmet,188,120,236,184
train/hard_hat_workers4363.png,helmet,311,0,336,23
val/hard_hat_workers1702.png,helmet,285,203,312,239
train/hard_hat_workers4361.png,head,49,143,64,168
val/hard_hat_workers992.png,helmet,238,205,251,223
train/hard_hat_workers4841.png,helmet,313,75,367,139
train/hard_hat_workers1584.png,helmet,273,380,301,411
val/hard_hat_workers4131.png,helmet,392,158,401,174
train/hard_hat_workers3095.png,head,166,165,184,189
train/hard_hat_workers4087.png,helmet,277,15,287,29
train/hard_hat_workers139.png,helmet,203,388,212,399
train/hard_hat_workers3499.png,helmet,399,100,415,126
train/hard_hat_workers2254.png,helmet,222,357,241,376
train/hard_hat_workers3459.png,helmet,283,143,326,185
train/hard_hat_workers3504.png,head,151,0,171,22
train/hard_hat_workers3504.png,head,106,0,131,24
train/hard_hat_workers1278.png,helmet,72,0,144,54
train/hard_hat_workers2254.png,helmet,222,317,241,336
train/hard_hat_workers4183.png,person,57,139,76,195
train/hard_hat_workers1833.png,helmet,317,157,336,186
train/hard_hat_workers4953.png,helmet,88,9,113,36
val/hard_hat_workers1581.png,helmet,112,141,135,172
train/hard_hat_workers1277.png,head,197,91,222,115
train/hard_hat_workers3220.png,helmet,194,140,207,157
train/hard_hat_workers2472.png,helmet,179,0,237,59
train/hard_hat_workers4305.png,helmet,159,219,187,248
val/hard_hat_workers2600.png,helmet,133,65,224,174
train/hard_hat_workers4188.png,person,37,142,172,349
train/hard_hat_workers4422.png,head,49,193,70,219
train/hard_hat_workers750.png,helmet,85,54,126,112
train/hard_hat_workers835.png,helmet,73,169,92,190
train/hard_hat_workers2617.png,helmet,314,212,381,289
train/hard_hat_workers4748.png,helmet,258,209,274,225
train/hard_hat_workers4646.png,head,318,80,361,142
train/hard_hat_workers978.png,helmet,247,177,263,196
train/hard_hat_workers4955.png,helmet,135,157,175,196
train/hard_hat_workers2769.png,helmet,160,0,185,19
val/hard_hat_workers317.png,helmet,270,218,282,234
train/hard_hat_workers3347.png,helmet,139,4,177,48
train/hard_hat_workers1993.png,head,88,128,111,159
train/hard_hat_workers1086.png,helmet,105,81,185,184
train/hard_hat_workers4427.png,helmet,126,0,197,68
train/hard_hat_workers3902.png,helmet,266,185,290,212
train/hard_hat_workers159.png,helmet,75,3,109,26
train/hard_hat_workers1795.png,head,243,165,254,180
train/hard_hat_workers2741.png,helmet,156,0,225,19
val/hard_hat_workers1225.png,helmet,183,135,211,159
val/hard_hat_workers948.png,helmet,163,0,198,20
train/hard_hat_workers509.png,helmet,0,119,34,204
train/hard_hat_workers1469.png,helmet,381,166,404,190
val/hard_hat_workers3184.png,helmet,333,168,349,188
train/hard_hat_workers2846.png,helmet,81,137,104,165
train/hard_hat_workers4513.png,helmet,176,114,233,197
train/hard_hat_workers3403.png,helmet,0,164,70,253
train/hard_hat_workers2744.png,helmet,42,0,109,23
train/hard_hat_workers3489.png,helmet,287,196,299,211
train/hard_hat_workers1651.png,helmet,136,149,154,169
train/hard_hat_workers3874.png,helmet,272,87,415,232
train/hard_hat_workers3395.png,helmet,336,150,356,173
train/hard_hat_workers1030.png,helmet,130,0,174,28
train/hard_hat_workers1624.png,helmet,316,198,336,218
val/hard_hat_workers2013.png,helmet,137,0,163,32
train/hard_hat_workers3544.png,helmet,177,119,239,183
train/hard_hat_workers239.png,head,199,0,237,9
train/hard_hat_workers1903.png,head,209,139,228,171
train/hard_hat_workers2568.png,helmet,143,137,170,174
train/hard_hat_workers589.png,helmet,276,162,302,195
train/hard_hat_workers1745.png,helmet,182,235,205,251
train/hard_hat_workers441.png,helmet,256,0,284,21
val/hard_hat_workers467.png,helmet,262,14,296,61
val/hard_hat_workers1564.png,helmet,222,108,277,205
train/hard_hat_workers3271.png,helmet,181,360,202,380
val/hard_hat_workers3712.png,helmet,322,158,359,202
train/hard_hat_workers4797.png,head,45,158,59,179
train/hard_hat_workers3717.png,head,292,102,326,143
train/hard_hat_workers3737.png,helmet,288,102,320,136
val/hard_hat_workers1578.png,helmet,282,124,322,174
val/hard_hat_workers2489.png,helmet,91,146,129,190
val/hard_hat_workers4898.png,helmet,131,121,175,168
val/hard_hat_workers2164.png,head,153,280,160,289
train/hard_hat_workers4654.png,helmet,290,0,305,13
train/hard_hat_workers857.png,helmet,55,92,98,150
train/hard_hat_workers4796.png,helmet,319,224,363,274
val/hard_hat_workers3165.png,helmet,77,53,135,110
train/hard_hat_workers1468.png,helmet,313,335,332,352
val/hard_hat_workers1982.png,helmet,206,222,230,244
train/hard_hat_workers3737.png,helmet,213,151,242,185
train/hard_hat_workers1106.png,head,133,368,176,412
train/hard_hat_workers2789.png,head,262,145,287,176
train/hard_hat_workers1570.png,helmet,283,106,291,116
train/hard_hat_workers450.png,helmet,7,170,30,196
train/hard_hat_workers625.png,helmet,288,114,340,174
train/hard_hat_workers3996.png,head,1,205,25,232
val/hard_hat_workers3183.png,helmet,266,0,316,39
train/hard_hat_workers2209.png,person,34,178,74,237
train/hard_hat_workers1843.png,helmet,204,82,226,114
train/hard_hat_workers833.png,helmet,187,175,214,211
train/hard_hat_workers4695.png,helmet,330,238,354,257
train/hard_hat_workers4151.png,helmet,240,177,260,196
train/hard_hat_workers688.png,helmet,198,73,391,281
train/hard_hat_workers1562.png,helmet,324,112,379,175
train/hard_hat_workers2694.png,person,5,108,125,374
train/hard_hat_workers1641.png,head,353,164,399,216
train/hard_hat_workers240.png,head,296,122,330,156
train/hard_hat_workers4565.png,helmet,327,224,349,246
train/hard_hat_workers1444.png,helmet,130,110,154,148
train/hard_hat_workers998.png,head,27,119,65,168
val/hard_hat_workers4610.png,person,341,0,381,29
train/hard_hat_workers3008.png,helmet,82,146,134,211
val/hard_hat_workers982.png,helmet,398,159,415,183
train/hard_hat_workers944.png,helmet,190,143,212,167
train/hard_hat_workers1773.png,head,89,0,151,20
train/hard_hat_workers537.png,helmet,236,1,280,40
train/hard_hat_workers1106.png,helmet,118,195,178,249
train/hard_hat_workers2683.png,head,60,164,88,202
val/hard_hat_workers145.png,head,218,164,229,183
train/hard_hat_workers591.png,helmet,66,136,111,200
val/hard_hat_workers1765.png,helmet,143,161,154,174
train/hard_hat_workers4705.png,helmet,277,167,296,190
train/hard_hat_workers2495.png,helmet,229,218,247,237
train/hard_hat_workers3986.png,helmet,123,14,147,38
train/hard_hat_workers3858.png,helmet,94,98,145,146
train/hard_hat_workers3369.png,head,371,213,382,224
train/hard_hat_workers2289.png,head,276,0,287,12
train/hard_hat_workers2224.png,helmet,278,12,319,60
train/hard_hat_workers3555.png,head,202,0,268,39
train/hard_hat_workers2255.png,helmet,123,158,157,194
train/hard_hat_workers966.png,head,354,0,382,17
train/hard_hat_workers2849.png,head,294,0,308,11
train/hard_hat_workers3187.png,helmet,42,49,139,141
train/hard_hat_workers3011.png,helmet,7,129,38,179
val/hard_hat_workers412.png,helmet,117,193,133,212
val/hard_hat_workers4838.png,head,175,141,196,166
train/hard_hat_workers1281.png,head,217,137,234,163
train/hard_hat_workers2210.png,helmet,193,138,212,158
train/hard_hat_workers4942.png,helmet,329,137,382,203
train/hard_hat_workers4118.png,helmet,349,280,378,309
train/hard_hat_workers1805.png,helmet,167,358,257,414
train/hard_hat_workers2939.png,helmet,39,175,52,197
train/hard_hat_workers4235.png,head,135,172,186,230
train/hard_hat_workers4462.png,helmet,310,225,324,241
train/hard_hat_workers2804.png,helmet,340,143,379,188
val/hard_hat_workers2447.png,helmet,95,0,115,22
train/hard_hat_workers656.png,helmet,195,219,215,244
val/hard_hat_workers3859.png,helmet,308,258,323,275
train/hard_hat_workers1313.png,helmet,239,116,252,130
train/hard_hat_workers4907.png,helmet,142,241,168,272
train/hard_hat_workers1274.png,helmet,108,114,145,163
train/hard_hat_workers2635.png,helmet,368,0,399,27
train/hard_hat_workers4494.png,helmet,99,0,125,31
train/hard_hat_workers3031.png,helmet,0,51,177,251
train/hard_hat_workers2420.png,helmet,275,139,340,205
train/hard_hat_workers3132.png,helmet,222,118,249,138
val/hard_hat_workers3025.png,helmet,166,220,216,268
train/hard_hat_workers4008.png,helmet,185,163,209,196
train/hard_hat_workers1082.png,helmet,34,158,58,192
train/hard_hat_workers4051.png,helmet,370,0,411,25
train/hard_hat_workers3808.png,helmet,204,59,230,79
train/hard_hat_workers24.png,helmet,314,176,340,206
val/hard_hat_workers1208.png,head,47,0,91,44
train/hard_hat_workers2886.png,helmet,115,177,131,199
val/hard_hat_workers1037.png,helmet,322,132,340,151
train/hard_hat_workers451.png,helmet,323,0,384,46
train/hard_hat_workers4365.png,person,174,354,213,415
train/hard_hat_workers2066.png,helmet,254,139,288,183
train/hard_hat_workers798.png,head,3,146,42,196
train/hard_hat_workers966.png,head,68,148,99,187
train/hard_hat_workers2792.png,helmet,96,54,184,153
train/hard_hat_workers4068.png,head,1,16,61,69
train/hard_hat_workers3090.png,helmet,320,190,342,215
train/hard_hat_workers2569.png,helmet,154,27,171,46
train/hard_hat_workers3258.png,helmet,319,268,332,283
train/hard_hat_workers2597.png,helmet,102,134,124,172
train/hard_hat_workers2858.png,head,204,203,219,222
train/hard_hat_workers477.png,helmet,392,183,414,226
train/hard_hat_workers174.png,helmet,238,57,297,116
train/hard_hat_workers4013.png,helmet,136,106,159,131
val/hard_hat_workers3608.png,helmet,17,118,63,177
train/hard_hat_workers1932.png,helmet,80,68,200,195
train/hard_hat_workers2487.png,helmet,165,171,177,188
train/hard_hat_workers528.png,head,257,79,275,102
train/hard_hat_workers1.png,helmet,42,212,70,243
train/hard_hat_workers4163.png,helmet,96,147,125,183
train/hard_hat_workers1212.png,person,359,140,403,219
val/hard_hat_workers4383.png,head,88,137,106,158
train/hard_hat_workers2656.png,helmet,1,164,13,208
train/hard_hat_workers2430.png,helmet,238,119,254,142
val/hard_hat_workers791.png,head,107,202,129,226
train/hard_hat_workers3094.png,helmet,66,4,109,40
train/hard_hat_workers512.png,helmet,262,145,288,176
train/hard_hat_workers681.png,helmet,176,161,196,188
val/hard_hat_workers3959.png,head,187,141,208,168
train/hard_hat_workers2458.png,helmet,174,137,220,184
train/hard_hat_workers4192.png,helmet,239,107,271,146
train/hard_hat_workers2640.png,helmet,338,216,390,260
train/hard_hat_workers1735.png,head,158,129,207,187
val/hard_hat_workers2591.png,helmet,51,100,149,185
train/hard_hat_workers4538.png,head,88,105,115,136
train/hard_hat_workers3684.png,head,36,132,66,175
train/hard_hat_workers4537.png,helmet,278,199,311,235
val/hard_hat_workers2940.png,head,212,162,229,181
train/hard_hat_workers4237.png,helmet,296,9,347,66
train/hard_hat_workers1318.png,helmet,143,0,190,31
train/hard_hat_workers4339.png,helmet,266,133,313,200
train/hard_hat_workers2487.png,helmet,71,157,94,184
train/hard_hat_workers1665.png,helmet,356,104,383,135
val/hard_hat_workers2914.png,head,108,9,142,62
train/hard_hat_workers1125.png,helmet,166,203,177,216
train/hard_hat_workers3570.png,helmet,18,171,32,185
train/hard_hat_workers3750.png,helmet,257,109,299,156
val/hard_hat_workers295.png,head,184,137,214,168
train/hard_hat_workers3720.png,helmet,281,166,294,184
train/hard_hat_workers2351.png,person,94,80,186,269
val/hard_hat_workers3780.png,helmet,322,261,335,280
train/hard_hat_workers3213.png,helmet,241,86,293,143
train/hard_hat_workers1021.png,helmet,248,0,284,45
train/hard_hat_workers192.png,head,341,257,374,283
train/hard_hat_workers4887.png,helmet,112,168,131,196
train/hard_hat_workers2838.png,helmet,129,0,202,48
train/hard_hat_workers1994.png,helmet,62,181,91,214
train/hard_hat_workers752.png,helmet,338,47,362,115
train/hard_hat_workers1864.png,head,97,2,130,46
train/hard_hat_workers4497.png,helmet,63,215,127,271
val/hard_hat_workers2607.png,head,293,134,325,172
val/hard_hat_workers1670.png,head,19,182,76,249
train/hard_hat_workers4126.png,helmet,300,149,329,184
train/hard_hat_workers576.png,head,297,167,341,223
train/hard_hat_workers3354.png,helmet,209,115,274,201
train/hard_hat_workers4224.png,helmet,200,0,329,60
train/hard_hat_workers4092.png,helmet,229,122,303,208
train/hard_hat_workers3564.png,helmet,349,0,414,28
train/hard_hat_workers1993.png,head,25,0,50,29
train/hard_hat_workers4217.png,helmet,369,72,407,107
train/hard_hat_workers905.png,head,308,171,327,190
train/hard_hat_workers1071.png,helmet,184,236,195,250
train/hard_hat_workers3868.png,helmet,64,0,138,59
train/hard_hat_workers2162.png,helmet,266,0,288,11
val/hard_hat_workers3657.png,helmet,284,70,415,271
train/hard_hat_workers3055.png,helmet,120,85,161,142
val/hard_hat_workers3167.png,helmet,306,19,365,84
val/hard_hat_workers4320.png,head,55,125,90,171
train/hard_hat_workers420.png,helmet,104,72,205,168
val/hard_hat_workers4610.png,person,236,159,364,304
train/hard_hat_workers608.png,helmet,240,170,280,221
train/hard_hat_workers1850.png,helmet,161,0,184,10
train/hard_hat_workers2226.png,helmet,181,0,221,45
train/hard_hat_workers475.png,helmet,127,201,140,219
train/hard_hat_workers2268.png,person,161,206,234,344
val/hard_hat_workers894.png,head,207,127,243,171
train/hard_hat_workers4380.png,helmet,25,29,73,69
train/hard_hat_workers4078.png,helmet,231,115,271,166
train/hard_hat_workers3087.png,person,293,153,332,256
train/hard_hat_workers1899.png,helmet,2,93,26,123
train/hard_hat_workers1078.png,helmet,149,226,171,253
train/hard_hat_workers4572.png,head,102,161,119,182
train/hard_hat_workers3965.png,helmet,121,125,158,163
train/hard_hat_workers3733.png,helmet,339,168,368,200
train/hard_hat_workers4366.png,helmet,227,128,239,145
train/hard_hat_workers3590.png,helmet,128,199,162,239
train/hard_hat_workers762.png,helmet,195,54,211,70
val/hard_hat_workers876.png,helmet,263,101,340,190
train/hard_hat_workers3966.png,helmet,54,70,78,99
train/hard_hat_workers3832.png,helmet,208,29,218,38
val/hard_hat_workers1090.png,helmet,149,173,203,225
val/hard_hat_workers2530.png,head,318,120,339,152
train/hard_hat_workers4436.png,helmet,4,132,13,146
train/hard_hat_workers2529.png,head,206,155,226,181
train/hard_hat_workers1654.png,helmet,157,0,225,34
train/hard_hat_workers4773.png,helmet,177,127,193,150
train/hard_hat_workers739.png,helmet,283,109,331,167
train/hard_hat_workers3479.png,helmet,38,214,128,303
train/hard_hat_workers4848.png,helmet,81,86,115,119
train/hard_hat_workers311.png,helmet,230,143,253,169
val/hard_hat_workers2914.png,helmet,262,25,296,65
train/hard_hat_workers2118.png,helmet,185,83,275,168
train/hard_hat_workers2737.png,helmet,248,218,262,236
train/hard_hat_workers2010.png,helmet,265,138,294,180
train/hard_hat_workers2822.png,helmet,318,0,389,67
val/hard_hat_workers4076.png,head,221,156,255,205
train/hard_hat_workers2254.png,helmet,127,407,140,414
train/hard_hat_workers4692.png,helmet,58,195,94,235
train/hard_hat_workers4250.png,helmet,224,3,243,26
val/hard_hat_workers3283.png,helmet,94,158,122,193
train/hard_hat_workers2554.png,helmet,210,146,236,177
train/hard_hat_workers1174.png,person,239,57,364,361
train/hard_hat_workers2705.png,person,196,108,343,360
train/hard_hat_workers4429.png,head,174,125,193,152
train/hard_hat_workers1952.png,helmet,394,299,415,339
train/hard_hat_workers192.png,head,285,249,321,278
val/hard_hat_workers2871.png,helmet,375,114,389,135
train/hard_hat_workers2394.png,helmet,147,232,156,245
val/hard_hat_workers3918.png,helmet,331,120,359,153
train/hard_hat_workers4788.png,helmet,1,154,144,304
train/hard_hat_workers432.png,helmet,42,290,61,311
val/hard_hat_workers4626.png,helmet,28,163,63,205
train/hard_hat_workers1294.png,helmet,1,100,32,163
train/hard_hat_workers3214.png,helmet,30,2,51,24
train/hard_hat_workers1863.png,helmet,204,156,223,181
train/hard_hat_workers3637.png,helmet,311,192,328,216
train/hard_hat_workers1309.png,helmet,66,181,83,210
train/hard_hat_workers2360.png,head,184,157,196,177
train/hard_hat_workers1732.png,helmet,266,84,315,152
train/hard_hat_workers1154.png,helmet,163,154,174,173
train/hard_hat_workers2428.png,head,85,141,110,178
val/hard_hat_workers69.png,head,355,165,379,195
val/hard_hat_workers4069.png,helmet,380,173,398,196
train/hard_hat_workers868.png,helmet,223,122,249,152
train/hard_hat_workers3908.png,helmet,202,71,319,197
train/hard_hat_workers3917.png,helmet,198,219,210,230
train/hard_hat_workers4245.png,helmet,115,94,140,122
train/hard_hat_workers1737.png,helmet,129,133,148,162
train/hard_hat_workers4887.png,helmet,54,142,100,199
val/hard_hat_workers1208.png,head,326,0,380,62
val/hard_hat_workers4723.png,helmet,175,0,267,53
train/hard_hat_workers2681.png,helmet,200,52,243,86
train/hard_hat_workers3139.png,head,261,177,278,198
train/hard_hat_workers2357.png,head,280,181,303,209
train/hard_hat_workers4491.png,helmet,235,179,260,209
train/hard_hat_workers3927.png,head,117,141,135,164
train/hard_hat_workers1724.png,head,385,201,402,220
val/hard_hat_workers1709.png,helmet,229,135,248,160
train/hard_hat_workers4472.png,helmet,332,99,411,190
train/hard_hat_workers196.png,helmet,170,210,181,221
train/hard_hat_workers811.png,helmet,258,164,280,196
val/hard_hat_workers324.png,head,340,0,392,17
train/hard_hat_workers3191.png,helmet,223,139,241,165
train/hard_hat_workers4167.png,person,245,346,404,415
train/hard_hat_workers158.png,helmet,66,0,158,37
train/hard_hat_workers1424.png,helmet,70,129,130,183
train/hard_hat_workers2764.png,helmet,126,152,180,222
train/hard_hat_workers4146.png,helmet,313,191,344,230
train/hard_hat_workers2670.png,head,107,121,137,160
train/hard_hat_workers4820.png,helmet,34,0,129,65
train/hard_hat_workers1965.png,helmet,210,98,282,179
val/hard_hat_workers4669.png,helmet,132,71,221,184
train/hard_hat_workers220.png,helmet,99,176,117,197
train/hard_hat_workers1130.png,head,144,224,155,235
train/hard_hat_workers4877.png,helmet,190,89,211,116
val/hard_hat_workers3236.png,helmet,176,174,199,200
train/hard_hat_workers1274.png,helmet,5,169,22,187
train/hard_hat_workers2744.png,helmet,283,0,367,61
train/hard_hat_workers2714.png,helmet,11,0,55,24
train/hard_hat_workers3994.png,helmet,215,136,250,179
val/hard_hat_workers2914.png,helmet,262,117,296,157
train/hard_hat_workers4481.png,helmet,123,136,149,169
train/hard_hat_workers3154.png,head,7,118,31,152
train/hard_hat_workers2209.png,helmet,13,0,28,12
train/hard_hat_workers916.png,helmet,70,243,113,292
train/hard_hat_workers2571.png,helmet,203,201,234,235
val/hard_hat_workers2274.png,head,168,117,183,141
train/hard_hat_workers2162.png,helmet,252,138,266,162
train/hard_hat_workers2714.png,helmet,229,175,253,211
train/hard_hat_workers1067.png,helmet,384,146,397,165
val/hard_hat_workers4383.png,head,18,0,73,27
train/hard_hat_workers2692.png,head,162,136,188,169
train/hard_hat_workers2568.png,helmet,315,0,373,30
train/hard_hat_workers1766.png,helmet,266,170,293,206
train/hard_hat_workers3600.png,head,240,126,262,160
train/hard_hat_workers2460.png,helmet,21,0,45,9
train/hard_hat_workers3089.png,helmet,277,155,331,217
train/hard_hat_workers4283.png,helmet,220,168,234,185
train/hard_hat_workers1753.png,helmet,307,121,389,210
train/hard_hat_workers2230.png,helmet,257,0,302,30
train/hard_hat_workers4257.png,helmet,49,77,212,278
train/hard_hat_workers3827.png,head,75,156,96,174
train/hard_hat_workers2212.png,head,242,236,338,326
train/hard_hat_workers1461.png,helmet,278,116,327,171
train/hard_hat_workers53.png,head,46,150,74,184
val/hard_hat_workers126.png,helmet,272,12,297,41
train/hard_hat_workers52.png,helmet,45,0,62,8
train/hard_hat_workers1509.png,helmet,178,143,220,179
train/hard_hat_workers3334.png,helmet,183,248,205,265
train/hard_hat_workers879.png,helmet,397,236,415,266
val/hard_hat_workers3971.png,helmet,214,30,243,63
val/hard_hat_workers2322.png,head,239,142,278,181
train/hard_hat_workers798.png,head,207,117,258,184
train/hard_hat_workers263.png,helmet,147,159,180,188
train/hard_hat_workers3449.png,helmet,212,0,234,16
train/hard_hat_workers3759.png,helmet,242,131,268,167
train/hard_hat_workers4691.png,helmet,351,182,363,193
train/hard_hat_workers4698.png,helmet,160,163,181,187
train/hard_hat_workers878.png,helmet,20,177,51,224
val/hard_hat_workers4963.png,head,360,138,401,183
train/hard_hat_workers4939.png,head,124,141,153,176
